cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
doctor second boy join debate,Neutral,neutral,0.6,0.6
white wind end floor career per tax,Neutral,neutral,0.6,0.6
option condition wrong third water teacher wait action move fly,Neutral,neutral,0.6,0.6
western organization simply heart environment story list force benefit debate day inside,Neutral,neutral,0.6,0.6
authority number whole same process move represent none picture though country fast join open week kitchen relationship,Neutral,neutral,0.6,0.6
region concern do stay what always eight necessary red news deep your while,Neutral,neutral,0.6,0.6
involve finally may agree remain those science tv foot explain close,Neutral,neutral,0.6,0.6
type project follow alone spring five structure,Neutral,neutral,0.6,0.6
write enter degree word operation manage,Neutral,neutral,0.6,0.6
claim play friend forward traditional wait month,Neutral,neutral,0.6,0.6
possible green professor decision scientist fill teacher admit call girl current,Neutral,neutral,0.6,0.6
girl news consumer home service group help wind good music law system interesting chance tough perform everybody development light personal when thank,Positive,joy,0.85,0.8
big leg difficult practice former son management glass mrs like offer debate else anyone,Neutral,neutral,0.6,0.6
movement yes evidence last put thing despite american this recognize man and share boy per you,Neutral,neutral,0.6,0.6
toward red glass whole particularly training seem team indeed hospital sister,Neutral,neutral,0.6,0.6
science against identify evening think,Neutral,neutral,0.6,0.6
you tough big first machine focus example memory chance place budget control particular,Neutral,neutral,0.6,0.6
again produce could international seven body price group,Neutral,neutral,0.6,0.6
most information gun money summer tend production stop public choice hot movie mother and meet,Neutral,neutral,0.6,0.6
national late size hundred my ago when south rich parent collection economy,Neutral,neutral,0.6,0.6
remain impact use easy last prove soon court might,Neutral,neutral,0.6,0.6
work wife environmental body sister game away,Neutral,neutral,0.6,0.6
even force candidate strong check recognize listen memory not ok can instead next think hear present what,Neutral,neutral,0.6,0.6
will who song daughter authority thousand dream building role else bank upon often network money north,Neutral,neutral,0.6,0.6
who risk suggest other feeling soon,Neutral,neutral,0.6,0.6
about down matter seek page test modern,Neutral,neutral,0.6,0.6
finish list consider represent oil visit share seat whatever involve school environment baby health actually get,Negative,sadness,0.82,0.78
positive they both bit nor drive case offer several necessary you source reason,Neutral,neutral,0.6,0.6
north outside time remember consumer yet maintain food range language pretty agency somebody couple necessary prove we wait,Neutral,neutral,0.6,0.6
board interesting matter important card move measure with laugh wind end similar election door,Neutral,neutral,0.6,0.6
friend effort together agreement father rule well fill interest example,Neutral,neutral,0.6,0.6
break wall example crime item picture especially teacher may over visit,Neutral,neutral,0.6,0.6
high decide future box hour character lot decide true,Neutral,neutral,0.6,0.6
standard land various effect suggest can myself quickly money apply,Neutral,neutral,0.6,0.6
single ahead sing happy education again choose send day investment end,Positive,joy,0.85,0.8
weight whole she fast system region expert learn toward season through inside laugh face site member tend medical recent,Neutral,neutral,0.6,0.6
total should late great newspaper imagine color republican add total how job lot season,Positive,joy,0.85,0.8
side listen manage none accept must,Neutral,neutral,0.6,0.6
it democrat audience serious form fish its hit help only,Neutral,neutral,0.6,0.6
better issue dark into finish read realize easy follow help particular dog foot go admit,Neutral,neutral,0.6,0.6
step go nation safe rather threat significant three fire you,Neutral,neutral,0.6,0.6
accept direction rule environmental outside themselves night voice,Neutral,neutral,0.6,0.6
senior her history guy tonight number rise,Neutral,neutral,0.6,0.6
coach whether state wish all appear federal stand than seem coach,Neutral,neutral,0.6,0.6
make change available skill how important involve father relate kitchen expect myself score like huge rise,Neutral,neutral,0.6,0.6
drive professional simply research participant health manage budget indicate drive entire action water thought seven sure today attorney pass forget,Neutral,neutral,0.6,0.6
magazine rule important recently second school ago benefit focus,Neutral,neutral,0.6,0.6
old whatever admit game back draw,Negative,sadness,0.82,0.78
last no plant arm protect worker expect one within particular military least guess live live population speech,Neutral,neutral,0.6,0.6
push fund defense executive garden sense daughter door back letter order quality necessary mouth,Neutral,neutral,0.6,0.6
officer time offer authority machine foreign event business,Neutral,neutral,0.6,0.6
firm about six travel later along month entire identify dinner movie trouble organization under,Neutral,neutral,0.6,0.6
report fly great in language poor manage none television tonight reality base,Positive,joy,0.85,0.8
reach knowledge dog down car tough lead,Neutral,neutral,0.6,0.6
budget mr church apply subject pm,Neutral,neutral,0.6,0.6
talk similar hear apply next other pick,Neutral,neutral,0.6,0.6
peace particularly building various himself concern bill difference quality treat staff house friend walk trouble along heart customer head whose phone military measure several,Neutral,neutral,0.6,0.6
will security style official consumer police career experience skin,Neutral,neutral,0.6,0.6
final real lead discover practice value sign get city process force hard speak cost compare about,Neutral,neutral,0.6,0.6
way any month life debate left relate be team lose near,Neutral,neutral,0.6,0.6
amount condition travel already beautiful really candidate event school pretty maybe order stuff,Neutral,neutral,0.6,0.6
same current film which remember do get drop even room seek take wind front over poor trade eight share,Neutral,neutral,0.6,0.6
fly seek director certainly material quite stay american something billion goal oil wait that,Neutral,neutral,0.6,0.6
agreement let else government various space prepare leader natural at story hair foot some law control,Neutral,neutral,0.6,0.6
which figure task image save partner artist rest school apply recognize myself industry along building media political billion military stand value peace information apply,Neutral,neutral,0.6,0.6
wrong forget nice step beyond team control explain kind everything,Neutral,neutral,0.6,0.6
become seven might best support institution grow wish about,Positive,joy,0.85,0.8
stay fish end always message carry floor ready adult college friend,Neutral,neutral,0.6,0.6
type night letter exist consumer yourself listen major key view represent step bed,Neutral,neutral,0.6,0.6
source style head poor page born claim bar often huge,Neutral,neutral,0.6,0.6
hair front focus none explain manage similar subject paper,Neutral,neutral,0.6,0.6
four low today participant answer significant gun body guess body compare long finish budget measure hear agent series fight,Neutral,neutral,0.6,0.6
old management put deep next professional somebody in evidence investment statement them leave tv,Neutral,neutral,0.6,0.6
industry impact seem send maybe wall meet type six day stay artist cold,Neutral,neutral,0.6,0.6
at collection lose begin stock tree term,Neutral,neutral,0.6,0.6
organization daughter then eye training success white play meet minute special hotel best rest board president party economic,Positive,joy,0.85,0.8
use police true investment wait enter else national phone anything cell including wide,Neutral,neutral,0.6,0.6
teacher worker capital be stage movement meeting feel actually,Neutral,neutral,0.6,0.6
most short expect she two model above property,Neutral,neutral,0.6,0.6
better series skill item west up probably share organization measure water,Neutral,neutral,0.6,0.6
country late project final sister business project figure,Neutral,neutral,0.6,0.6
sense sound candidate pass account network book safe leave significant,Neutral,neutral,0.6,0.6
bill from vote there voice gas trip into different poor black lose task west child,Neutral,neutral,0.6,0.6
stop perhaps better education direction summer really door ground brother capital perhaps theory radio,Neutral,neutral,0.6,0.6
everything gun deep where decade share kind throw fire evening,Neutral,neutral,0.6,0.6
scene use dream benefit memory minute view rule east tree situation,Neutral,neutral,0.6,0.6
word indeed why school feel share member season american that near,Neutral,neutral,0.6,0.6
left ball floor employee child party budget thousand benefit watch chair collection could agent sound prove,Neutral,neutral,0.6,0.6
people they standard help pressure music,Neutral,neutral,0.6,0.6
enjoy i call if claim current success region recent bank first member,Neutral,neutral,0.6,0.6
plant help writer everyone mr local raise up economy special look far minute call why house indicate available real dog,Neutral,neutral,0.6,0.6
force enter morning born station business reach professor good a feeling,Positive,joy,0.85,0.8
person practice sign tend arrive history mention discover sport gas,Neutral,neutral,0.6,0.6
fly by can expert southern,Neutral,neutral,0.6,0.6
again walk with training opportunity summer gun contain happy rock avoid how spend pay keep across nation,Positive,joy,0.85,0.8
particularly view including career down not give which sister final race world space difficult boy many program arm young,Neutral,neutral,0.6,0.6
water thank bank service administration mention first serve despite about,Neutral,neutral,0.6,0.6
involve short find president level allow look write central,Neutral,neutral,0.6,0.6
party indeed manager order type expect arrive cause future red family left line,Neutral,neutral,0.6,0.6
drive old consider tough single also art,Neutral,neutral,0.6,0.6
try start nice paper power nothing,Neutral,neutral,0.6,0.6
experience trade nice year floor shoulder nature close lawyer education interesting citizen low these for allow,Neutral,neutral,0.6,0.6
spring example special lead which,Neutral,neutral,0.6,0.6
road our probably sometimes season let central really administration,Neutral,neutral,0.6,0.6
history market sure dinner time thought statement environment authority little lawyer understand serve reveal color,Neutral,neutral,0.6,0.6
first organization force wait billion consider,Neutral,neutral,0.6,0.6
there test game product choose difficult enter system cause too,Neutral,neutral,0.6,0.6
less particular produce method involve score chance project realize born become weight,Neutral,neutral,0.6,0.6
whatever size behavior say history exactly couple use positive other hold lose member need again when letter,Negative,sadness,0.82,0.78
help decade every local adult dream chance,Neutral,neutral,0.6,0.6
thank return for raise sort stock them next,Neutral,neutral,0.6,0.6
single question myself become second wide machine recent whether article leader wonder,Neutral,neutral,0.6,0.6
plant study check ability have throw beyond action station lot,Neutral,neutral,0.6,0.6
art manage why cup election you everything,Neutral,neutral,0.6,0.6
part make its program economy various upon great pressure city throughout model,Positive,joy,0.85,0.8
actually their group buy ago everything plan threat none policy hand computer business once cover and year game note we,Neutral,neutral,0.6,0.6
small think show all friend raise here return wife organization part bar view body,Neutral,neutral,0.6,0.6
major traditional then address suddenly treatment build record receive teacher indeed,Neutral,neutral,0.6,0.6
similar professional either time money impact smile spend value be upon difference first daughter city sound future other,Neutral,neutral,0.6,0.6
over speech herself officer executive among television free money no step grow enough ok pattern may,Neutral,neutral,0.6,0.6
partner one college name popular science structure clear though share college operation purpose man speech seem would station perform,Neutral,neutral,0.6,0.6
forward any wish between worry article beat impact try college enter program voice pm speech focus,Neutral,neutral,0.6,0.6
author bill later pretty into but break wrong right show claim media,Neutral,neutral,0.6,0.6
pick chance away network statement check relate safe rest industry positive able anything dark way,Neutral,neutral,0.6,0.6
seven green letter of may detail show professional fly dream chair,Neutral,neutral,0.6,0.6
admit realize staff receive let,Neutral,neutral,0.6,0.6
relate tonight receive win however police seat rich paper admit,Neutral,neutral,0.6,0.6
strong these painting yard military sea class close perhaps least film standard,Neutral,neutral,0.6,0.6
include issue beyond give space animal clear officer analysis method,Neutral,neutral,0.6,0.6
best try ground attorney child from agency generation good school watch talk purpose,Positive,joy,0.85,0.8
region him figure model name,Neutral,neutral,0.6,0.6
something almost open pattern why challenge cost cultural reveal kid involve director catch magazine work she,Neutral,neutral,0.6,0.6
age collection society mother class within once issue office recently east half talk,Neutral,neutral,0.6,0.6
including fight keep customer her other cause sense probably middle everything,Neutral,neutral,0.6,0.6
determine benefit discover game sport us speak true state season thing understand important evidence standard imagine too glass catch concern type raise eat,Neutral,neutral,0.6,0.6
investment two art continue all along assume ago pm reach would current speak risk approach its development song explain beyond attorney radio,Neutral,neutral,0.6,0.6
hot floor hundred wish along star yeah land wear direction industry never before myself,Neutral,neutral,0.6,0.6
production century avoid indeed may story including trouble phone stop way involve national and lead best country author music,Positive,joy,0.85,0.8
writer boy free shoulder bad today,Negative,sadness,0.82,0.78
order third break power rest near now glass,Neutral,neutral,0.6,0.6
surface adult herself hard want rich meeting,Neutral,neutral,0.6,0.6
push see amount middle receive actually,Neutral,neutral,0.6,0.6
trouble responsibility both wish,Neutral,neutral,0.6,0.6
able central style media since herself suffer daughter group wear possible,Neutral,neutral,0.6,0.6
city mind military increase recent analysis seek pick,Neutral,neutral,0.6,0.6
risk stop see people model effect team television,Neutral,neutral,0.6,0.6
site walk position rest movement medical year decade might station crime medical whatever measure culture wind baby support bring individual apply,Negative,sadness,0.82,0.78
into necessary window read far get staff without remain education cultural fly investment few knowledge rich attack economic road indicate knowledge couple sell,Neutral,neutral,0.6,0.6
matter air us national attack,Neutral,neutral,0.6,0.6
enjoy good old maintain draw,Positive,joy,0.85,0.8
like despite draw good everybody parent lose authority executive almost sign like how sort they simple beautiful,Positive,joy,0.85,0.8
view as factor or all accept energy particular father hospital official military between agency chance put,Neutral,neutral,0.6,0.6
air never yet reflect happen he whom office subject beautiful total,Neutral,neutral,0.6,0.6
mind reveal financial plant evening evidence stand find edge,Neutral,neutral,0.6,0.6
exactly give card beat tonight structure approach ability matter miss benefit save national accept card relationship capital spring resource,Neutral,neutral,0.6,0.6
left attention perhaps increase partner southern standard high join know start behavior pay push team,Neutral,neutral,0.6,0.6
both catch both management animal nearly floor consumer major note woman street,Neutral,neutral,0.6,0.6
remain model hair though whether marriage watch order today,Neutral,neutral,0.6,0.6
information strategy respond tell history word carry take why subject push prepare matter job,Neutral,neutral,0.6,0.6
possible part over project project address west social girl product among civil,Neutral,neutral,0.6,0.6
glass which specific professional say three,Neutral,neutral,0.6,0.6
institution adult hold paper congress time only president same company later future amount,Neutral,neutral,0.6,0.6
star seem wait message company line indicate newspaper school amount at,Neutral,neutral,0.6,0.6
box chair dinner almost couple nice west simply important civil place hand three bill couple important feeling,Neutral,neutral,0.6,0.6
dog staff fall option impact bit sea according yard economy gas couple side use finally,Neutral,neutral,0.6,0.6
little style sound rock argue improve task simple list body agree account,Neutral,neutral,0.6,0.6
make him adult idea evening today range yeah weight marriage eight individual laugh economy,Neutral,neutral,0.6,0.6
stand enjoy debate blood information enough important trip worry must design knowledge,Neutral,neutral,0.6,0.6
for health learn road capital whatever skin candidate base game common agreement chair enjoy despite school stop,Negative,sadness,0.82,0.78
campaign happen guess general include most agreement outside film season election approach piece ability whole,Neutral,neutral,0.6,0.6
off operation remain bring to point exist,Neutral,neutral,0.6,0.6
kid half today next standard her can two us central both include knowledge own student room,Neutral,neutral,0.6,0.6
over similar scene war score would republican defense weight theory color tend away,Neutral,neutral,0.6,0.6
last tv article develop finally actually could however claim low,Neutral,neutral,0.6,0.6
board anything spring out democratic next together quickly gun this they technology,Neutral,neutral,0.6,0.6
without so visit create perform all particular just ago social ok often concern plan city return entire tend,Neutral,neutral,0.6,0.6
nice without large moment real mission but another push,Neutral,neutral,0.6,0.6
above sing attention hope send this exactly away mind about herself employee protect above,Neutral,neutral,0.6,0.6
manage watch election according surface financial time feeling visit since up central cell pm,Neutral,neutral,0.6,0.6
experience peace rich present article own itself floor modern unit hospital job bag professor whether popular maybe tv black actually relate,Neutral,neutral,0.6,0.6
deep next hit stage next central stop total end tend treatment identify movement take avoid mrs opportunity guy whole entire whole understand,Neutral,neutral,0.6,0.6
one popular technology system side,Neutral,neutral,0.6,0.6
common tv natural ready oil customer tend agency compare evidence,Neutral,neutral,0.6,0.6
allow laugh writer fill long rich world dog ago,Neutral,neutral,0.6,0.6
available wife goal affect participant father enter present expert itself interesting sort analysis place list control sit,Neutral,neutral,0.6,0.6
ask bad piece inside deal result agreement newspaper cell,Negative,sadness,0.82,0.78
buy ten simply why measure stuff civil physical either book way after garden deep southern,Neutral,neutral,0.6,0.6
ok entire a today board i seven own crime instead board,Neutral,neutral,0.6,0.6
size baby year page avoid represent throw left audience speech our where worker wait without particularly general,Neutral,neutral,0.6,0.6
them spring federal herself beyond significant heart determine environmental,Neutral,neutral,0.6,0.6
oil various mother same send right growth pick month republican without government,Neutral,neutral,0.6,0.6
in go cause federal how much summer event race car medical face,Neutral,neutral,0.6,0.6
resource race record begin them age play community chance stay glass medical by environmental support mean improve man,Neutral,neutral,0.6,0.6
long culture few fact pass ball huge seek indicate share artist specific practice claim difference special mean happy energy certainly assume such,Positive,joy,0.85,0.8
your statement blue school of look individual thank floor administration your news two economic whatever wait,Negative,sadness,0.82,0.78
after common evidence official way most involve,Neutral,neutral,0.6,0.6
tough letter now including cup sea health by rise be wife hand,Neutral,neutral,0.6,0.6
crime issue relate ago somebody night professor low,Neutral,neutral,0.6,0.6
sport sound live time approach ten,Neutral,neutral,0.6,0.6
american provide authority this technology should create person short discussion table behavior staff soon choose down career thought,Neutral,neutral,0.6,0.6
phone home group society girl forget notice thought pm thought,Neutral,neutral,0.6,0.6
walk operation official produce under tree have age benefit provide,Neutral,neutral,0.6,0.6
compare huge similar run anything data treat million responsibility range how pretty,Neutral,neutral,0.6,0.6
woman culture know between over you,Neutral,neutral,0.6,0.6
suddenly institution citizen see statement truth see third now task among lose,Neutral,neutral,0.6,0.6
event reality ok item tree station should special song ok around list writer institution size idea develop third car security,Neutral,neutral,0.6,0.6
treatment happen nearly admit necessary standard table few participant evening fly tonight when walk force perform help,Neutral,neutral,0.6,0.6
first single especially room member theory man week per nothing work study,Neutral,neutral,0.6,0.6
opportunity radio yeah win yourself set fight threat matter little statement paper,Neutral,neutral,0.6,0.6
find nothing agree a art you else travel mr travel,Neutral,neutral,0.6,0.6
pattern toward create toward career foot its leader term over organization account goal,Neutral,neutral,0.6,0.6
figure benefit doctor attorney form skin pretty trade note sound example seven,Neutral,neutral,0.6,0.6
dark voice major face report reach personal nice road price week stuff hotel child hand hotel far center,Neutral,neutral,0.6,0.6
focus network young operation test risk which actually will a doctor short say,Neutral,neutral,0.6,0.6
heavy increase local which home month learn,Neutral,neutral,0.6,0.6
create agree guess crime lawyer least perhaps find interest watch smile other generation increase star think or year energy accept,Neutral,neutral,0.6,0.6
across research media seem week current ok development eat walk value worry movie take wrong operation stuff else,Neutral,neutral,0.6,0.6
plant quickly part fear off claim government indicate reality,Neutral,neutral,0.6,0.6
reality professional job her professional arm lead culture past impact,Neutral,neutral,0.6,0.6
message really so choice people main class card top,Neutral,neutral,0.6,0.6
red inside interview plan method member sport gas,Neutral,neutral,0.6,0.6
necessary management fund act relate service manager discuss argue majority mention social end also down,Neutral,neutral,0.6,0.6
magazine her travel rule nothing increase position anything yard foot couple project scientist heavy new prepare,Neutral,neutral,0.6,0.6
your agent everybody development under town fall coach have data information situation question,Neutral,neutral,0.6,0.6
heavy determine security bill less yet difficult focus,Neutral,neutral,0.6,0.6
later article care us major box low statement somebody worry most,Neutral,neutral,0.6,0.6
guy political truth line decade maintain few herself kitchen relate sea reach phone moment beautiful school effort point human than quickly lay project,Neutral,neutral,0.6,0.6
everyone court although determine impact authority treatment foreign institution base information civil wait,Neutral,neutral,0.6,0.6
fall sign push light star say moment choose peace,Neutral,neutral,0.6,0.6
know specific financial ability apply dog fund fire whether risk then anyone activity,Neutral,neutral,0.6,0.6
never be see movie this enough win movie information majority big weight hair establish finally,Neutral,neutral,0.6,0.6
meet past office watch like between always sometimes sometimes,Neutral,neutral,0.6,0.6
tv matter population great now address spring policy training continue step remain civil,Positive,joy,0.85,0.8
high realize ten nor general look some science wrong onto detail politics officer,Neutral,neutral,0.6,0.6
perform section each miss authority baby year beautiful,Neutral,neutral,0.6,0.6
hour fly worry bill class rise forget ok myself more low nation approach something,Neutral,neutral,0.6,0.6
amount recently eat everybody hot season civil company high majority suddenly eight light move hair speech and,Neutral,neutral,0.6,0.6
leg approach station yet decide agency president prevent college,Neutral,neutral,0.6,0.6
explain same life far order tree agent plan particularly,Neutral,neutral,0.6,0.6
return act arrive attack cultural goal system buy she cultural bring,Neutral,neutral,0.6,0.6
idea tonight send success offer require really culture,Neutral,neutral,0.6,0.6
clearly same strong message yard worry hair exactly,Neutral,neutral,0.6,0.6
side news body large kitchen fund member just,Neutral,neutral,0.6,0.6
bank personal how type tv occur themselves recently according enough bank president democrat,Neutral,neutral,0.6,0.6
production amount himself skin become improve skin adult into conference discussion board miss probably include travel oil,Neutral,neutral,0.6,0.6
role religious current central high month whole become establish worker,Neutral,neutral,0.6,0.6
relationship west as walk resource easy such line care senior degree job protect movie heavy science everything model,Neutral,neutral,0.6,0.6
before lot degree top heart ground of usually cold decision professor local hot because stock structure once item contain when many change so,Neutral,neutral,0.6,0.6
economy a great understand democrat stay sometimes cup task ahead capital minute,Positive,joy,0.85,0.8
trade art reduce moment clearly plan last perhaps second pay,Neutral,neutral,0.6,0.6
scene operation time church television picture tonight cover trouble however structure difficult laugh degree political,Neutral,neutral,0.6,0.6
herself media same open writer control war wide operation,Neutral,neutral,0.6,0.6
mrs account defense think want final boy continue stage,Neutral,neutral,0.6,0.6
arm lot political defense rule class yeah general college go last between relationship receive financial,Neutral,neutral,0.6,0.6
analysis first high design occur budget born statement resource economy leader road,Neutral,neutral,0.6,0.6
most test wide mean national upon room marriage other next white recently green doctor action gun truth skin something east,Neutral,neutral,0.6,0.6
mouth force three call minute line red mouth natural,Neutral,neutral,0.6,0.6
wear teacher might population power care baby she wish letter show today late hotel manager community out,Neutral,neutral,0.6,0.6
law stuff evening method age,Neutral,neutral,0.6,0.6
all choose management reach rise yeah trip small who both enjoy,Neutral,neutral,0.6,0.6
month this ask degree bank vote national indicate investment lot animal control,Neutral,neutral,0.6,0.6
four day pick tough sure of wait least marriage assume candidate decade occur,Neutral,neutral,0.6,0.6
adult remember kind win beautiful meeting daughter better create community,Neutral,neutral,0.6,0.6
impact special information indicate military suddenly usually look little back attorney operation citizen it finally meeting you,Neutral,neutral,0.6,0.6
down conference off skin resource hair stop themselves decision study newspaper star treat begin husband,Neutral,neutral,0.6,0.6
where stage watch get sure claim key quality against garden,Neutral,neutral,0.6,0.6
lay about best eight into challenge man protect long risk near sit born my act reality long,Positive,joy,0.85,0.8
represent exist appear information choose table whatever above prove perhaps sound,Negative,sadness,0.82,0.78
hotel wide tough positive ago step foot agreement sister recent house religious,Neutral,neutral,0.6,0.6
treat attorney million walk product amount party game early near only do recognize ability always hotel season guy huge,Neutral,neutral,0.6,0.6
drive fill chance author industry describe pm last skill writer scene condition rule admit rise individual public high source,Neutral,neutral,0.6,0.6
company always name fear not someone tend degree name later,Neutral,neutral,0.6,0.6
resource various think matter sea table recognize strategy activity month case suddenly significant hand,Neutral,neutral,0.6,0.6
party cause per know before name sell radio truth paper small play marriage sister entire college whole,Neutral,neutral,0.6,0.6
need let where executive when total arrive particularly city its each store step level story republican seven technology challenge participant health,Neutral,neutral,0.6,0.6
season summer investment with improve strategy responsibility clearly truth head worry listen table very democrat,Neutral,neutral,0.6,0.6
sure official in political series gas between decade tonight message,Neutral,neutral,0.6,0.6
safe each lead region reduce audience guy staff value yet anyone,Neutral,neutral,0.6,0.6
growth manager like they character no less house feel light,Neutral,neutral,0.6,0.6
available wide tax computer political must anything measure public relate score,Neutral,neutral,0.6,0.6
tell usually southern enter training mention item change produce fire involve huge such,Neutral,neutral,0.6,0.6
public international wait fund beat blue benefit and face tell around nature group major structure,Neutral,neutral,0.6,0.6
institution word by investment stand add theory enter east condition affect appear region,Neutral,neutral,0.6,0.6
think agreement space threat student nor town several visit,Neutral,neutral,0.6,0.6
red identify million fire old tell onto movie threat head agree door open time late dream main,Neutral,neutral,0.6,0.6
data eye control green view reason simple pattern industry themselves,Neutral,neutral,0.6,0.6
democrat matter discussion energy cause measure religious away tree participant car,Neutral,neutral,0.6,0.6
become property skill change citizen game any more former,Neutral,neutral,0.6,0.6
thank rock his body treat nearly six,Neutral,neutral,0.6,0.6
maintain cut concern large bill sort defense now sit soldier without town its,Neutral,neutral,0.6,0.6
thing then unit simply modern one serve grow local learn vote no oil foreign various,Neutral,neutral,0.6,0.6
scene campaign modern skin even authority interest opportunity choose high about security sport center key,Neutral,neutral,0.6,0.6
respond option fine consider much policy there team save agreement forget trip body of ready like quality them,Neutral,neutral,0.6,0.6
him dark staff popular speak north recently their management once near understand first challenge season food give ten,Neutral,neutral,0.6,0.6
sense defense attention though in generation computer visit everything side think,Neutral,neutral,0.6,0.6
citizen space environment financial,Neutral,neutral,0.6,0.6
green before which huge program majority some control interest than voice government,Neutral,neutral,0.6,0.6
hair performance main by recent value wide network process move,Neutral,neutral,0.6,0.6
effort city accept minute dog what understand home mrs speak president should no past guy fly create,Neutral,neutral,0.6,0.6
car address win national black stage kid home guess population safe admit recently,Neutral,neutral,0.6,0.6
fact computer common once instead level likely among community can well once,Neutral,neutral,0.6,0.6
last become democratic deal gas available listen front whose cut report capital fight approach road history return success buy,Neutral,neutral,0.6,0.6
guess sister put also several father share civil clearly,Neutral,neutral,0.6,0.6
building coach situation news beat,Neutral,neutral,0.6,0.6
management officer firm institution go require onto tend test now collection human carry economic,Neutral,neutral,0.6,0.6
deal them our thought usually mother manager animal move occur authority phone film if become,Neutral,neutral,0.6,0.6
fish tonight among close sing marriage condition apply,Neutral,neutral,0.6,0.6
each factor quickly simple if,Neutral,neutral,0.6,0.6
call site pressure which door scientist option opportunity scene evening forward learn,Neutral,neutral,0.6,0.6
future majority bill edge while more something need put serve approach record look,Neutral,neutral,0.6,0.6
herself few author no treat decision resource yourself different better father theory key energy green,Neutral,neutral,0.6,0.6
ground many wait safe close radio book institution whether involve morning pattern writer evening employee doctor,Neutral,neutral,0.6,0.6
event doctor crime garden my region well resource ground item indeed,Neutral,neutral,0.6,0.6
mr find team child live candidate sign,Neutral,neutral,0.6,0.6
entire this usually structure hold letter it executive already,Neutral,neutral,0.6,0.6
appear put leave itself onto serve,Neutral,neutral,0.6,0.6
voice certainly there life increase network option candidate,Neutral,neutral,0.6,0.6
oil school support thought television current interesting southern,Neutral,neutral,0.6,0.6
down amount daughter way play adult appear mind especially,Neutral,neutral,0.6,0.6
soon better account because work shake admit indicate house admit space recently sea do nor simple concern want lose kitchen,Neutral,neutral,0.6,0.6
turn single oil drop set sit after sing history,Neutral,neutral,0.6,0.6
toward against be fund everything whatever baby attorney too professor hospital brother just room institution result value her research leader news though,Negative,sadness,0.82,0.78
painting billion population generation recognize still matter natural reduce learn,Neutral,neutral,0.6,0.6
several away grow west if try born maybe argue second,Neutral,neutral,0.6,0.6
difficult movement position identify what her at month wish also hair say record federal director try hour term close,Neutral,neutral,0.6,0.6
teach wide budget board save start according front public exactly,Neutral,neutral,0.6,0.6
four rock rich benefit gun under none maybe,Neutral,neutral,0.6,0.6
good gun after physical example total maintain leave,Positive,joy,0.85,0.8
result teacher its because partner own consider visit set painting give score over very catch,Neutral,neutral,0.6,0.6
despite bag go tell kind pay gas tree benefit heavy itself discussion it loss management hope brother fly item,Neutral,neutral,0.6,0.6
place eight art buy your bag detail community adult wind participant start light carry full dinner century power wife against threat,Neutral,neutral,0.6,0.6
bad meeting generation example natural consider daughter fall many decide include talk weight front new during,Negative,sadness,0.82,0.78
may only public describe role city statement dog street subject,Neutral,neutral,0.6,0.6
son thousand agree send interesting gun newspaper about indeed age especially next similar,Neutral,neutral,0.6,0.6
bad wonder people property car record attorney others training old cold,Negative,sadness,0.82,0.78
cell official join rate care cut meet,Neutral,neutral,0.6,0.6
trip shoulder civil particular son surface war finally standard while might,Neutral,neutral,0.6,0.6
able ten exist owner music thing hold occur your western challenge never our lay,Neutral,neutral,0.6,0.6
always teach compare alone way present place unit management enough,Neutral,neutral,0.6,0.6
likely final age difference forward star not act professor interest matter clear oil thought store full real,Neutral,neutral,0.6,0.6
card pretty anyone conference group notice two home,Neutral,neutral,0.6,0.6
international performance change compare up why great hear training important move nothing you,Positive,joy,0.85,0.8
some so meeting financial economic small save serious expert hour later,Neutral,neutral,0.6,0.6
worry bag camera they as stuff behavior civil employee trouble movement hold town at,Neutral,neutral,0.6,0.6
hundred on remain church consumer position might her alone nice image,Neutral,neutral,0.6,0.6
second plant child subject low evening huge few enough today part share set rise method right interview his when,Neutral,neutral,0.6,0.6
detail speak kind describe pressure within trip likely open pick dinner instead,Neutral,neutral,0.6,0.6
yet lead person issue head shake event suggest great area hear old magazine mother determine same data star first condition open,Positive,joy,0.85,0.8
teach account trade general him,Neutral,neutral,0.6,0.6
spend year soldier food marriage card run environment only past table again several set away bad know place,Negative,sadness,0.82,0.78
degree mother value production system result past smile shake keep adult sport enjoy about role tell boy plant performance,Neutral,neutral,0.6,0.6
rise method minute child break on indeed whole condition administration dog help,Neutral,neutral,0.6,0.6
character expect strategy role protect successful measure white improve husband record mention west occur number leave wait,Neutral,neutral,0.6,0.6
unit power tend however always else expect daughter how,Neutral,neutral,0.6,0.6
garden card majority break military live day plan reach success do even option effort southern more small,Neutral,neutral,0.6,0.6
believe table hot from step for,Neutral,neutral,0.6,0.6
situation focus i national design,Neutral,neutral,0.6,0.6
dream public attack water partner television my drug character adult pretty,Neutral,neutral,0.6,0.6
successful report those field yeah minute beat happy top cultural,Positive,joy,0.85,0.8
notice within music evidence force race keep heart foreign ready red,Neutral,neutral,0.6,0.6
player tend suddenly ten reveal he window professional center yeah check manager some,Neutral,neutral,0.6,0.6
environmental light doctor move possible various night study most job,Neutral,neutral,0.6,0.6
few see production coach activity fine more truth whatever none,Negative,sadness,0.82,0.78
hot from something whose above popular official serious ability history our another under service type,Neutral,neutral,0.6,0.6
