cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
push tv environmental physical be some cover mission front natural your claim challenge baby at,Neutral,neutral,0.6,0.6
medical free usually fine listen appear test question key,Neutral,neutral,0.6,0.6
sit technology letter cultural idea fund say design professional cold before agent bad manage and,Negative,sadness,0.82,0.78
inside quite able beyond indicate nearly agent the evidence although upon,Neutral,neutral,0.6,0.6
seat right painting sport police simple enter age pressure determine air summer work participant high admit other friend like behavior like case resource both,Neutral,neutral,0.6,0.6
firm role so part yard company stock land new contain whole case small,Neutral,neutral,0.6,0.6
south policy hair direction movement firm education minute,Neutral,neutral,0.6,0.6
to picture force allow car ahead close pick job,Neutral,neutral,0.6,0.6
mouth along case young light include produce design toward explain amount also,Neutral,neutral,0.6,0.6
necessary imagine bar box sport wrong piece often same few man reduce short community war attack something sign candidate,Neutral,neutral,0.6,0.6
difficult we figure many situation century sister follow case down miss write gun everybody,Neutral,neutral,0.6,0.6
money career together whether film then bit million officer store recognize trouble fact nation care,Neutral,neutral,0.6,0.6
certain popular ready behavior pressure education last clear,Neutral,neutral,0.6,0.6
or wife citizen building message new second rise example per answer foreign medical performance subject spend,Neutral,neutral,0.6,0.6
throw contain pressure seem clearly seem yourself bar sister material writer decade contain,Neutral,neutral,0.6,0.6
lead party open some thank read drive court theory chance owner great wind food,Positive,joy,0.85,0.8
choose sure film machine red security yes pressure can street population,Neutral,neutral,0.6,0.6
health whatever agree someone economy,Negative,sadness,0.82,0.78
buy person daughter man surface measure time herself executive water,Neutral,neutral,0.6,0.6
back hard tough live professor shake up do thus scientist feeling memory,Neutral,neutral,0.6,0.6
woman us these teach certain perhaps,Neutral,neutral,0.6,0.6
top anything military town commercial above peace treatment close record voice her begin writer,Neutral,neutral,0.6,0.6
shake yeah congress recent meeting picture onto,Neutral,neutral,0.6,0.6
mother mission event keep so cut run grow decide yourself recently newspaper yes performance natural whom box everything tough drive right,Neutral,neutral,0.6,0.6
few process town moment actually contain hair every voice since again would try could close manager,Neutral,neutral,0.6,0.6
produce control ten find reality financial nothing up woman hospital candidate song,Neutral,neutral,0.6,0.6
must hour know city coach even parent every decision already should along,Neutral,neutral,0.6,0.6
may player ability treat source reality skin dinner factor kitchen once treatment property modern arm fish recognize claim,Neutral,neutral,0.6,0.6
experience cultural rich start reveal scientist end,Neutral,neutral,0.6,0.6
writer cause one those certain blood voice customer letter player speak tv,Neutral,neutral,0.6,0.6
later eat color care study much game computer student rock republican out,Neutral,neutral,0.6,0.6
cold address their well computer difficult dinner suffer stage program write,Neutral,neutral,0.6,0.6
help computer suddenly town painting prevent still seek grow field structure,Neutral,neutral,0.6,0.6
scene sea action far where such whether room investment over half class half a few early security professional actually director art building,Neutral,neutral,0.6,0.6
seat financial ahead forget push too compare coach record picture lawyer eat bring improve lay dream just sport run beautiful write war send because,Neutral,neutral,0.6,0.6
operation soon performance must entire city would quickly purpose personal guy step bad such mother show pm worry,Negative,sadness,0.82,0.78
research wide you measure member condition mean course kind dinner method town sure enjoy item,Neutral,neutral,0.6,0.6
here whole as industry raise door tax west man word stand room,Neutral,neutral,0.6,0.6
still half room hotel information series above like role wrong,Neutral,neutral,0.6,0.6
save our fact car partner none water inside clearly day have,Neutral,neutral,0.6,0.6
pattern movement spend happy rich resource another speech,Positive,joy,0.85,0.8
sing chair these fish society responsibility summer wait rate,Neutral,neutral,0.6,0.6
who six operation at central talk system team bring nation lead,Neutral,neutral,0.6,0.6
race stuff least thank side if recently,Neutral,neutral,0.6,0.6
i discussion tonight offer can send blue million place animal common visit or contain development,Neutral,neutral,0.6,0.6
then card those represent think network own decade,Neutral,neutral,0.6,0.6
blue think religious clearly seek meet purpose teacher loss ability bag white skill hand teach oil smile have eight beat,Neutral,neutral,0.6,0.6
box note think get adult laugh particularly herself such fall relate community suddenly necessary,Neutral,neutral,0.6,0.6
knowledge current south participant suggest put focus push buy ground sit soldier require,Neutral,neutral,0.6,0.6
little job since speech including and,Neutral,neutral,0.6,0.6
imagine nation floor pm model draw traditional success carry require,Neutral,neutral,0.6,0.6
man way three how town none administration appear modern wrong often these into soon,Neutral,neutral,0.6,0.6
speak contain still policy hotel early nothing occur decision development,Neutral,neutral,0.6,0.6
draw occur word charge measure every own thousand pass before possible author skin fund production magazine they thousand,Neutral,neutral,0.6,0.6
contain skin computer television finally eye eight house sense official hundred,Neutral,neutral,0.6,0.6
possible your meet rather industry reach answer involve wish talk you,Neutral,neutral,0.6,0.6
feel care specific will who vote fear security group young population him,Neutral,neutral,0.6,0.6
stock computer then foreign present yeah when beat hair such movement,Neutral,neutral,0.6,0.6
knowledge law according party use thought lawyer raise maintain street lot blood,Neutral,neutral,0.6,0.6
parent reality share lead bad change owner only support street quality worry central,Negative,sadness,0.82,0.78
though effort per include nice none what newspaper hold reflect thank model tree into degree it,Neutral,neutral,0.6,0.6
friend bit may according him leg price stage discuss soon,Neutral,neutral,0.6,0.6
consumer kid street artist choose performance,Neutral,neutral,0.6,0.6
end clearly outside game charge american company state director main eat cup foot environmental probably and recognize,Neutral,neutral,0.6,0.6
fine sell building system international our ability nor ahead bring usually role skin personal same,Neutral,neutral,0.6,0.6
agreement write south more magazine lot from page short station threat,Neutral,neutral,0.6,0.6
grow offer account race school republican difficult,Neutral,neutral,0.6,0.6
particularly note movie the image party,Neutral,neutral,0.6,0.6
whether other build floor after marriage hour provide study later catch impact compare despite budget question,Neutral,neutral,0.6,0.6
security community partner dream now what skill word truth doctor travel marriage senior,Neutral,neutral,0.6,0.6
visit candidate including it bill attack very unit audience way occur election mouth,Neutral,neutral,0.6,0.6
pull certain few prevent least each debate then bank phone mission you realize,Neutral,neutral,0.6,0.6
both age for nearly strong thought authority recently individual or change decision they student,Neutral,neutral,0.6,0.6
they decide likely state computer chair natural product star western develop,Neutral,neutral,0.6,0.6
room almost bring television case magazine appear consumer protect rich on consumer huge for training form,Neutral,neutral,0.6,0.6
tough skill local everybody major research much me message hold history industry side then grow order generation president man against often save high hospital,Neutral,neutral,0.6,0.6
hour feel campaign miss hotel social bit nice base approach even figure provide challenge,Neutral,neutral,0.6,0.6
yard break affect strategy same yes whole should again break discover,Neutral,neutral,0.6,0.6
modern break religious type analysis house social senior society wait again,Neutral,neutral,0.6,0.6
remain southern miss travel food last front reflect study card carry four,Neutral,neutral,0.6,0.6
executive any laugh direction expert population happy difference from,Positive,joy,0.85,0.8
office try meeting mr full police major that foot amount important front pass event total age,Neutral,neutral,0.6,0.6
where morning argue garden blood whose writer true marriage market raise know relate western away,Neutral,neutral,0.6,0.6
commercial trade claim parent meet dream,Neutral,neutral,0.6,0.6
which travel tend could great compare every manage amount which glass ever share give personal,Positive,joy,0.85,0.8
staff government best many southern age everything specific foreign matter the figure spring professional,Positive,joy,0.85,0.8
pressure house effort drive deep late rather human herself mouth pull growth,Neutral,neutral,0.6,0.6
project sometimes themselves popular amount this approach stand technology range establish significant,Neutral,neutral,0.6,0.6
morning prove near statement position buy really economic,Neutral,neutral,0.6,0.6
help music guess hit yeah,Neutral,neutral,0.6,0.6
five his pattern support enter form character agree expert chance tax,Neutral,neutral,0.6,0.6
open best far whether role certainly about team actually cause specific mind require spend accept wide politics pattern worker,Positive,joy,0.85,0.8
standard anyone material security machine response high behavior radio,Neutral,neutral,0.6,0.6
approach skill air some always item season,Neutral,neutral,0.6,0.6
they shoulder score approach their inside one manager fight,Neutral,neutral,0.6,0.6
stop check southern establish represent hope performance call type top,Neutral,neutral,0.6,0.6
open despite into statement alone teach professional side drop,Neutral,neutral,0.6,0.6
grow drive talk prove never chance lawyer enjoy peace or analysis behind,Neutral,neutral,0.6,0.6
face food property fill player near gas necessary score rule manager future,Neutral,neutral,0.6,0.6
than across space have new training whether voice reach blue answer late give test,Neutral,neutral,0.6,0.6
rule lay call this themselves will senior job mention tell leader turn pay pressure step body,Neutral,neutral,0.6,0.6
yard would really similar other performance worry sea positive effect husband art rest gas front our company base finally last various often,Neutral,neutral,0.6,0.6
reality paper available new account easy else heavy design personal country population reveal,Neutral,neutral,0.6,0.6
food born official onto entire in system impact all data know show senior why we kid raise leave,Neutral,neutral,0.6,0.6
buy later him those require get suggest,Neutral,neutral,0.6,0.6
impact structure billion necessary second rather dark stage agent who though this,Neutral,neutral,0.6,0.6
direction gas no so help little protect item while through tree democrat continue others boy season,Neutral,neutral,0.6,0.6
him huge give black word share kind energy sure factor industry there lot article buy country,Neutral,neutral,0.6,0.6
doctor second boy join debate,Neutral,neutral,0.6,0.6
white wind end floor career per tax,Neutral,neutral,0.6,0.6
option condition wrong third water teacher wait action move fly,Neutral,neutral,0.6,0.6
western organization simply heart environment story list force benefit debate day inside,Neutral,neutral,0.6,0.6
authority number whole same process move represent none picture though country fast join open week kitchen relationship,Neutral,neutral,0.6,0.6
region concern do stay what always eight necessary red news deep your while,Neutral,neutral,0.6,0.6
involve finally may agree remain those science tv foot explain close,Neutral,neutral,0.6,0.6
type project follow alone spring five structure,Neutral,neutral,0.6,0.6
write enter degree word operation manage,Neutral,neutral,0.6,0.6
claim play friend forward traditional wait month,Neutral,neutral,0.6,0.6
possible green professor decision scientist fill teacher admit call girl current,Neutral,neutral,0.6,0.6
girl news consumer home service group help wind good music law system interesting chance tough perform everybody development light personal when thank,Positive,joy,0.85,0.8
big leg difficult practice former son management glass mrs like offer debate else anyone,Neutral,neutral,0.6,0.6
movement yes evidence last put thing despite american this recognize man and share boy per you,Neutral,neutral,0.6,0.6
toward red glass whole particularly training seem team indeed hospital sister,Neutral,neutral,0.6,0.6
science against identify evening think,Neutral,neutral,0.6,0.6
you tough big first machine focus example memory chance place budget control particular,Neutral,neutral,0.6,0.6
again produce could international seven body price group,Neutral,neutral,0.6,0.6
most information gun money summer tend production stop public choice hot movie mother and meet,Neutral,neutral,0.6,0.6
national late size hundred my ago when south rich parent collection economy,Neutral,neutral,0.6,0.6
remain impact use easy last prove soon court might,Neutral,neutral,0.6,0.6
work wife environmental body sister game away,Neutral,neutral,0.6,0.6
even force candidate strong check recognize listen memory not ok can instead next think hear present what,Neutral,neutral,0.6,0.6
will who song daughter authority thousand dream building role else bank upon often network money north,Neutral,neutral,0.6,0.6
who risk suggest other feeling soon,Neutral,neutral,0.6,0.6
about down matter seek page test modern,Neutral,neutral,0.6,0.6
finish list consider represent oil visit share seat whatever involve school environment baby health actually get,Negative,sadness,0.82,0.78
positive they both bit nor drive case offer several necessary you source reason,Neutral,neutral,0.6,0.6
north outside time remember consumer yet maintain food range language pretty agency somebody couple necessary prove we wait,Neutral,neutral,0.6,0.6
board interesting matter important card move measure with laugh wind end similar election door,Neutral,neutral,0.6,0.6
friend effort together agreement father rule well fill interest example,Neutral,neutral,0.6,0.6
break wall example crime item picture especially teacher may over visit,Neutral,neutral,0.6,0.6
high decide future box hour character lot decide true,Neutral,neutral,0.6,0.6
standard land various effect suggest can myself quickly money apply,Neutral,neutral,0.6,0.6
single ahead sing happy education again choose send day investment end,Positive,joy,0.85,0.8
weight whole she fast system region expert learn toward season through inside laugh face site member tend medical recent,Neutral,neutral,0.6,0.6
total should late great newspaper imagine color republican add total how job lot season,Positive,joy,0.85,0.8
side listen manage none accept must,Neutral,neutral,0.6,0.6
it democrat audience serious form fish its hit help only,Neutral,neutral,0.6,0.6
better issue dark into finish read realize easy follow help particular dog foot go admit,Neutral,neutral,0.6,0.6
step go nation safe rather threat significant three fire you,Neutral,neutral,0.6,0.6
accept direction rule environmental outside themselves night voice,Neutral,neutral,0.6,0.6
senior her history guy tonight number rise,Neutral,neutral,0.6,0.6
coach whether state wish all appear federal stand than seem coach,Neutral,neutral,0.6,0.6
make change available skill how important involve father relate kitchen expect myself score like huge rise,Neutral,neutral,0.6,0.6
drive professional simply research participant health manage budget indicate drive entire action water thought seven sure today attorney pass forget,Neutral,neutral,0.6,0.6
magazine rule important recently second school ago benefit focus,Neutral,neutral,0.6,0.6
old whatever admit game back draw,Negative,sadness,0.82,0.78
last no plant arm protect worker expect one within particular military least guess live live population speech,Neutral,neutral,0.6,0.6
push fund defense executive garden sense daughter door back letter order quality necessary mouth,Neutral,neutral,0.6,0.6
officer time offer authority machine foreign event business,Neutral,neutral,0.6,0.6
firm about six travel later along month entire identify dinner movie trouble organization under,Neutral,neutral,0.6,0.6
report fly great in language poor manage none television tonight reality base,Positive,joy,0.85,0.8
reach knowledge dog down car tough lead,Neutral,neutral,0.6,0.6
budget mr church apply subject pm,Neutral,neutral,0.6,0.6
talk similar hear apply next other pick,Neutral,neutral,0.6,0.6
peace particularly building various himself concern bill difference quality treat staff house friend walk trouble along heart customer head whose phone military measure several,Neutral,neutral,0.6,0.6
will security style official consumer police career experience skin,Neutral,neutral,0.6,0.6
final real lead discover practice value sign get city process force hard speak cost compare about,Neutral,neutral,0.6,0.6
way any month life debate left relate be team lose near,Neutral,neutral,0.6,0.6
amount condition travel already beautiful really candidate event school pretty maybe order stuff,Neutral,neutral,0.6,0.6
same current film which remember do get drop even room seek take wind front over poor trade eight share,Neutral,neutral,0.6,0.6
fly seek director certainly material quite stay american something billion goal oil wait that,Neutral,neutral,0.6,0.6
agreement let else government various space prepare leader natural at story hair foot some law control,Neutral,neutral,0.6,0.6
which figure task image save partner artist rest school apply recognize myself industry along building media political billion military stand value peace information apply,Neutral,neutral,0.6,0.6
wrong forget nice step beyond team control explain kind everything,Neutral,neutral,0.6,0.6
become seven might best support institution grow wish about,Positive,joy,0.85,0.8
stay fish end always message carry floor ready adult college friend,Neutral,neutral,0.6,0.6
type night letter exist consumer yourself listen major key view represent step bed,Neutral,neutral,0.6,0.6
source style head poor page born claim bar often huge,Neutral,neutral,0.6,0.6
hair front focus none explain manage similar subject paper,Neutral,neutral,0.6,0.6
four low today participant answer significant gun body guess body compare long finish budget measure hear agent series fight,Neutral,neutral,0.6,0.6
old management put deep next professional somebody in evidence investment statement them leave tv,Neutral,neutral,0.6,0.6
industry impact seem send maybe wall meet type six day stay artist cold,Neutral,neutral,0.6,0.6
at collection lose begin stock tree term,Neutral,neutral,0.6,0.6
organization daughter then eye training success white play meet minute special hotel best rest board president party economic,Positive,joy,0.85,0.8
use police true investment wait enter else national phone anything cell including wide,Neutral,neutral,0.6,0.6
teacher worker capital be stage movement meeting feel actually,Neutral,neutral,0.6,0.6
most short expect she two model above property,Neutral,neutral,0.6,0.6
better series skill item west up probably share organization measure water,Neutral,neutral,0.6,0.6
country late project final sister business project figure,Neutral,neutral,0.6,0.6
sense sound candidate pass account network book safe leave significant,Neutral,neutral,0.6,0.6
bill from vote there voice gas trip into different poor black lose task west child,Neutral,neutral,0.6,0.6
stop perhaps better education direction summer really door ground brother capital perhaps theory radio,Neutral,neutral,0.6,0.6
everything gun deep where decade share kind throw fire evening,Neutral,neutral,0.6,0.6
scene use dream benefit memory minute view rule east tree situation,Neutral,neutral,0.6,0.6
word indeed why school feel share member season american that near,Neutral,neutral,0.6,0.6
left ball floor employee child party budget thousand benefit watch chair collection could agent sound prove,Neutral,neutral,0.6,0.6
people they standard help pressure music,Neutral,neutral,0.6,0.6
enjoy i call if claim current success region recent bank first member,Neutral,neutral,0.6,0.6
plant help writer everyone mr local raise up economy special look far minute call why house indicate available real dog,Neutral,neutral,0.6,0.6
force enter morning born station business reach professor good a feeling,Positive,joy,0.85,0.8
person practice sign tend arrive history mention discover sport gas,Neutral,neutral,0.6,0.6
fly by can expert southern,Neutral,neutral,0.6,0.6
again walk with training opportunity summer gun contain happy rock avoid how spend pay keep across nation,Positive,joy,0.85,0.8
particularly view including career down not give which sister final race world space difficult boy many program arm young,Neutral,neutral,0.6,0.6
water thank bank service administration mention first serve despite about,Neutral,neutral,0.6,0.6
involve short find president level allow look write central,Neutral,neutral,0.6,0.6
party indeed manager order type expect arrive cause future red family left line,Neutral,neutral,0.6,0.6
drive old consider tough single also art,Neutral,neutral,0.6,0.6
try start nice paper power nothing,Neutral,neutral,0.6,0.6
experience trade nice year floor shoulder nature close lawyer education interesting citizen low these for allow,Neutral,neutral,0.6,0.6
spring example special lead which,Neutral,neutral,0.6,0.6
road our probably sometimes season let central really administration,Neutral,neutral,0.6,0.6
history market sure dinner time thought statement environment authority little lawyer understand serve reveal color,Neutral,neutral,0.6,0.6
first organization force wait billion consider,Neutral,neutral,0.6,0.6
there test game product choose difficult enter system cause too,Neutral,neutral,0.6,0.6
less particular produce method involve score chance project realize born become weight,Neutral,neutral,0.6,0.6
whatever size behavior say history exactly couple use positive other hold lose member need again when letter,Negative,sadness,0.82,0.78
help decade every local adult dream chance,Neutral,neutral,0.6,0.6
thank return for raise sort stock them next,Neutral,neutral,0.6,0.6
single question myself become second wide machine recent whether article leader wonder,Neutral,neutral,0.6,0.6
plant study check ability have throw beyond action station lot,Neutral,neutral,0.6,0.6
art manage why cup election you everything,Neutral,neutral,0.6,0.6
part make its program economy various upon great pressure city throughout model,Positive,joy,0.85,0.8
actually their group buy ago everything plan threat none policy hand computer business once cover and year game note we,Neutral,neutral,0.6,0.6
small think show all friend raise here return wife organization part bar view body,Neutral,neutral,0.6,0.6
major traditional then address suddenly treatment build record receive teacher indeed,Neutral,neutral,0.6,0.6
similar professional either time money impact smile spend value be upon difference first daughter city sound future other,Neutral,neutral,0.6,0.6
over speech herself officer executive among television free money no step grow enough ok pattern may,Neutral,neutral,0.6,0.6
partner one college name popular science structure clear though share college operation purpose man speech seem would station perform,Neutral,neutral,0.6,0.6
forward any wish between worry article beat impact try college enter program voice pm speech focus,Neutral,neutral,0.6,0.6
author bill later pretty into but break wrong right show claim media,Neutral,neutral,0.6,0.6
pick chance away network statement check relate safe rest industry positive able anything dark way,Neutral,neutral,0.6,0.6
seven green letter of may detail show professional fly dream chair,Neutral,neutral,0.6,0.6
admit realize staff receive let,Neutral,neutral,0.6,0.6
relate tonight receive win however police seat rich paper admit,Neutral,neutral,0.6,0.6
strong these painting yard military sea class close perhaps least film standard,Neutral,neutral,0.6,0.6
include issue beyond give space animal clear officer analysis method,Neutral,neutral,0.6,0.6
best try ground attorney child from agency generation good school watch talk purpose,Positive,joy,0.85,0.8
region him figure model name,Neutral,neutral,0.6,0.6
something almost open pattern why challenge cost cultural reveal kid involve director catch magazine work she,Neutral,neutral,0.6,0.6
age collection society mother class within once issue office recently east half talk,Neutral,neutral,0.6,0.6
including fight keep customer her other cause sense probably middle everything,Neutral,neutral,0.6,0.6
determine benefit discover game sport us speak true state season thing understand important evidence standard imagine too glass catch concern type raise eat,Neutral,neutral,0.6,0.6
investment two art continue all along assume ago pm reach would current speak risk approach its development song explain beyond attorney radio,Neutral,neutral,0.6,0.6
hot floor hundred wish along star yeah land wear direction industry never before myself,Neutral,neutral,0.6,0.6
production century avoid indeed may story including trouble phone stop way involve national and lead best country author music,Positive,joy,0.85,0.8
writer boy free shoulder bad today,Negative,sadness,0.82,0.78
order third break power rest near now glass,Neutral,neutral,0.6,0.6
surface adult herself hard want rich meeting,Neutral,neutral,0.6,0.6
push see amount middle receive actually,Neutral,neutral,0.6,0.6
trouble responsibility both wish,Neutral,neutral,0.6,0.6
able central style media since herself suffer daughter group wear possible,Neutral,neutral,0.6,0.6
city mind military increase recent analysis seek pick,Neutral,neutral,0.6,0.6
risk stop see people model effect team television,Neutral,neutral,0.6,0.6
site walk position rest movement medical year decade might station crime medical whatever measure culture wind baby support bring individual apply,Negative,sadness,0.82,0.78
into necessary window read far get staff without remain education cultural fly investment few knowledge rich attack economic road indicate knowledge couple sell,Neutral,neutral,0.6,0.6
matter air us national attack,Neutral,neutral,0.6,0.6
enjoy good old maintain draw,Positive,joy,0.85,0.8
like despite draw good everybody parent lose authority executive almost sign like how sort they simple beautiful,Positive,joy,0.85,0.8
view as factor or all accept energy particular father hospital official military between agency chance put,Neutral,neutral,0.6,0.6
air never yet reflect happen he whom office subject beautiful total,Neutral,neutral,0.6,0.6
mind reveal financial plant evening evidence stand find edge,Neutral,neutral,0.6,0.6
exactly give card beat tonight structure approach ability matter miss benefit save national accept card relationship capital spring resource,Neutral,neutral,0.6,0.6
left attention perhaps increase partner southern standard high join know start behavior pay push team,Neutral,neutral,0.6,0.6
both catch both management animal nearly floor consumer major note woman street,Neutral,neutral,0.6,0.6
remain model hair though whether marriage watch order today,Neutral,neutral,0.6,0.6
information strategy respond tell history word carry take why subject push prepare matter job,Neutral,neutral,0.6,0.6
possible part over project project address west social girl product among civil,Neutral,neutral,0.6,0.6
glass which specific professional say three,Neutral,neutral,0.6,0.6
institution adult hold paper congress time only president same company later future amount,Neutral,neutral,0.6,0.6
star seem wait message company line indicate newspaper school amount at,Neutral,neutral,0.6,0.6
box chair dinner almost couple nice west simply important civil place hand three bill couple important feeling,Neutral,neutral,0.6,0.6
dog staff fall option impact bit sea according yard economy gas couple side use finally,Neutral,neutral,0.6,0.6
little style sound rock argue improve task simple list body agree account,Neutral,neutral,0.6,0.6
make him adult idea evening today range yeah weight marriage eight individual laugh economy,Neutral,neutral,0.6,0.6
stand enjoy debate blood information enough important trip worry must design knowledge,Neutral,neutral,0.6,0.6
for health learn road capital whatever skin candidate base game common agreement chair enjoy despite school stop,Negative,sadness,0.82,0.78
campaign happen guess general include most agreement outside film season election approach piece ability whole,Neutral,neutral,0.6,0.6
off operation remain bring to point exist,Neutral,neutral,0.6,0.6
kid half today next standard her can two us central both include knowledge own student room,Neutral,neutral,0.6,0.6
over similar scene war score would republican defense weight theory color tend away,Neutral,neutral,0.6,0.6
last tv article develop finally actually could however claim low,Neutral,neutral,0.6,0.6
board anything spring out democratic next together quickly gun this they technology,Neutral,neutral,0.6,0.6
without so visit create perform all particular just ago social ok often concern plan city return entire tend,Neutral,neutral,0.6,0.6
nice without large moment real mission but another push,Neutral,neutral,0.6,0.6
above sing attention hope send this exactly away mind about herself employee protect above,Neutral,neutral,0.6,0.6
manage watch election according surface financial time feeling visit since up central cell pm,Neutral,neutral,0.6,0.6
experience peace rich present article own itself floor modern unit hospital job bag professor whether popular maybe tv black actually relate,Neutral,neutral,0.6,0.6
deep next hit stage next central stop total end tend treatment identify movement take avoid mrs opportunity guy whole entire whole understand,Neutral,neutral,0.6,0.6
one popular technology system side,Neutral,neutral,0.6,0.6
common tv natural ready oil customer tend agency compare evidence,Neutral,neutral,0.6,0.6
allow laugh writer fill long rich world dog ago,Neutral,neutral,0.6,0.6
available wife goal affect participant father enter present expert itself interesting sort analysis place list control sit,Neutral,neutral,0.6,0.6
ask bad piece inside deal result agreement newspaper cell,Negative,sadness,0.82,0.78
buy ten simply why measure stuff civil physical either book way after garden deep southern,Neutral,neutral,0.6,0.6
ok entire a today board i seven own crime instead board,Neutral,neutral,0.6,0.6
size baby year page avoid represent throw left audience speech our where worker wait without particularly general,Neutral,neutral,0.6,0.6
them spring federal herself beyond significant heart determine environmental,Neutral,neutral,0.6,0.6
oil various mother same send right growth pick month republican without government,Neutral,neutral,0.6,0.6
in go cause federal how much summer event race car medical face,Neutral,neutral,0.6,0.6
resource race record begin them age play community chance stay glass medical by environmental support mean improve man,Neutral,neutral,0.6,0.6
long culture few fact pass ball huge seek indicate share artist specific practice claim difference special mean happy energy certainly assume such,Positive,joy,0.85,0.8
your statement blue school of look individual thank floor administration your news two economic whatever wait,Negative,sadness,0.82,0.78
after common evidence official way most involve,Neutral,neutral,0.6,0.6
tough letter now including cup sea health by rise be wife hand,Neutral,neutral,0.6,0.6
crime issue relate ago somebody night professor low,Neutral,neutral,0.6,0.6
sport sound live time approach ten,Neutral,neutral,0.6,0.6
american provide authority this technology should create person short discussion table behavior staff soon choose down career thought,Neutral,neutral,0.6,0.6
phone home group society girl forget notice thought pm thought,Neutral,neutral,0.6,0.6
walk operation official produce under tree have age benefit provide,Neutral,neutral,0.6,0.6
compare huge similar run anything data treat million responsibility range how pretty,Neutral,neutral,0.6,0.6
woman culture know between over you,Neutral,neutral,0.6,0.6
suddenly institution citizen see statement truth see third now task among lose,Neutral,neutral,0.6,0.6
event reality ok item tree station should special song ok around list writer institution size idea develop third car security,Neutral,neutral,0.6,0.6
treatment happen nearly admit necessary standard table few participant evening fly tonight when walk force perform help,Neutral,neutral,0.6,0.6
first single especially room member theory man week per nothing work study,Neutral,neutral,0.6,0.6
opportunity radio yeah win yourself set fight threat matter little statement paper,Neutral,neutral,0.6,0.6
find nothing agree a art you else travel mr travel,Neutral,neutral,0.6,0.6
pattern toward create toward career foot its leader term over organization account goal,Neutral,neutral,0.6,0.6
figure benefit doctor attorney form skin pretty trade note sound example seven,Neutral,neutral,0.6,0.6
dark voice major face report reach personal nice road price week stuff hotel child hand hotel far center,Neutral,neutral,0.6,0.6
focus network young operation test risk which actually will a doctor short say,Neutral,neutral,0.6,0.6
heavy increase local which home month learn,Neutral,neutral,0.6,0.6
create agree guess crime lawyer least perhaps find interest watch smile other generation increase star think or year energy accept,Neutral,neutral,0.6,0.6
across research media seem week current ok development eat walk value worry movie take wrong operation stuff else,Neutral,neutral,0.6,0.6
plant quickly part fear off claim government indicate reality,Neutral,neutral,0.6,0.6
reality professional job her professional arm lead culture past impact,Neutral,neutral,0.6,0.6
message really so choice people main class card top,Neutral,neutral,0.6,0.6
red inside interview plan method member sport gas,Neutral,neutral,0.6,0.6
necessary management fund act relate service manager discuss argue majority mention social end also down,Neutral,neutral,0.6,0.6
magazine her travel rule nothing increase position anything yard foot couple project scientist heavy new prepare,Neutral,neutral,0.6,0.6
your agent everybody development under town fall coach have data information situation question,Neutral,neutral,0.6,0.6
heavy determine security bill less yet difficult focus,Neutral,neutral,0.6,0.6
later article care us major box low statement somebody worry most,Neutral,neutral,0.6,0.6
guy political truth line decade maintain few herself kitchen relate sea reach phone moment beautiful school effort point human than quickly lay project,Neutral,neutral,0.6,0.6
everyone court although determine impact authority treatment foreign institution base information civil wait,Neutral,neutral,0.6,0.6
fall sign push light star say moment choose peace,Neutral,neutral,0.6,0.6
know specific financial ability apply dog fund fire whether risk then anyone activity,Neutral,neutral,0.6,0.6
never be see movie this enough win movie information majority big weight hair establish finally,Neutral,neutral,0.6,0.6
meet past office watch like between always sometimes sometimes,Neutral,neutral,0.6,0.6
tv matter population great now address spring policy training continue step remain civil,Positive,joy,0.85,0.8
high realize ten nor general look some science wrong onto detail politics officer,Neutral,neutral,0.6,0.6
perform section each miss authority baby year beautiful,Neutral,neutral,0.6,0.6
hour fly worry bill class rise forget ok myself more low nation approach something,Neutral,neutral,0.6,0.6
amount recently eat everybody hot season civil company high majority suddenly eight light move hair speech and,Neutral,neutral,0.6,0.6
leg approach station yet decide agency president prevent college,Neutral,neutral,0.6,0.6
explain same life far order tree agent plan particularly,Neutral,neutral,0.6,0.6
return act arrive attack cultural goal system buy she cultural bring,Neutral,neutral,0.6,0.6
idea tonight send success offer require really culture,Neutral,neutral,0.6,0.6
clearly same strong message yard worry hair exactly,Neutral,neutral,0.6,0.6
side news body large kitchen fund member just,Neutral,neutral,0.6,0.6
bank personal how type tv occur themselves recently according enough bank president democrat,Neutral,neutral,0.6,0.6
production amount himself skin become improve skin adult into conference discussion board miss probably include travel oil,Neutral,neutral,0.6,0.6
role religious current central high month whole become establish worker,Neutral,neutral,0.6,0.6
relationship west as walk resource easy such line care senior degree job protect movie heavy science everything model,Neutral,neutral,0.6,0.6
before lot degree top heart ground of usually cold decision professor local hot because stock structure once item contain when many change so,Neutral,neutral,0.6,0.6
economy a great understand democrat stay sometimes cup task ahead capital minute,Positive,joy,0.85,0.8
trade art reduce moment clearly plan last perhaps second pay,Neutral,neutral,0.6,0.6
scene operation time church television picture tonight cover trouble however structure difficult laugh degree political,Neutral,neutral,0.6,0.6
herself media same open writer control war wide operation,Neutral,neutral,0.6,0.6
mrs account defense think want final boy continue stage,Neutral,neutral,0.6,0.6
arm lot political defense rule class yeah general college go last between relationship receive financial,Neutral,neutral,0.6,0.6
